#    L    TT             EE             BB             TE             PP             TP             EP          
   229    0.29542E+03    0.11521E+01    0.00000E+00    0.73668E+01    0.34011E-07    0.12791E-03    0.13457E-06
   230    0.29275E+03    0.11931E+01    0.00000E+00    0.77549E+01    0.33843E-07    0.12683E-03    0.14743E-06
   231    0.28999E+03    0.12358E+01    0.00000E+00    0.81441E+01    0.33676E-07    0.12575E-03    0.16022E-06
   232    0.28730E+03    0.12804E+01    0.00000E+00    0.85333E+01    0.33511E-07    0.12469E-03    0.17295E-06
   233    0.28459E+03    0.13269E+01    0.00000E+00    0.89216E+01    0.33347E-07    0.12364E-03    0.18561E-06
   234    0.28173E+03    0.13754E+01    0.00000E+00    0.93104E+01    0.33184E-07    0.12260E-03    0.19820E-06
   235    0.27893E+03    0.14257E+01    0.00000E+00    0.96987E+01    0.33023E-07    0.12157E-03    0.21073E-06
   236    0.27605E+03    0.14780E+01    0.00000E+00    0.10087E+02    0.32863E-07    0.12055E-03    0.22319E-06
   237    0.27315E+03    0.15323E+01    0.00000E+00    0.10474E+02    0.32704E-07    0.11954E-03    0.23558E-06
   238    0.27024E+03    0.15886E+01    0.00000E+00    0.10862E+02    0.32546E-07    0.11855E-03    0.24790E-06
   239    0.26739E+03    0.16469E+01    0.00000E+00    0.11248E+02    0.32390E-07    0.11756E-03    0.26015E-06
   240    0.26437E+03    0.17072E+01    0.00000E+00    0.11633E+02    0.32235E-07    0.11658E-03    0.27233E-06
   241    0.26150E+03    0.17697E+01    0.00000E+00    0.12016E+02    0.32081E-07    0.11562E-03    0.28444E-06
   242    0.25860E+03    0.18341E+01    0.00000E+00    0.12399E+02    0.31928E-07    0.11466E-03    0.29647E-06
   243    0.25570E+03    0.19007E+01    0.00000E+00    0.12779E+02    0.31776E-07    0.11372E-03    0.30844E-06
   244    0.25277E+03    0.19693E+01    0.00000E+00    0.13159E+02    0.31626E-07    0.11278E-03    0.32032E-06
   245    0.24983E+03    0.20401E+01    0.00000E+00    0.13535E+02    0.31477E-07    0.11185E-03    0.33214E-06
   246    0.24695E+03    0.21130E+01    0.00000E+00    0.13910E+02    0.31328E-07    0.11093E-03    0.34387E-06
   247    0.24413E+03    0.21880E+01    0.00000E+00    0.14283E+02    0.31181E-07    0.11003E-03    0.35553E-06
   248    0.24128E+03    0.22655E+01    0.00000E+00    0.14653E+02    0.31035E-07    0.10913E-03    0.36712E-06
   249    0.23857E+03    0.23448E+01    0.00000E+00    0.15021E+02    0.30890E-07    0.10824E-03    0.37862E-06
   250    0.23584E+03    0.24266E+01    0.00000E+00    0.15386E+02    0.30746E-07    0.10735E-03    0.39005E-06
   251    0.23324E+03    0.25103E+01    0.00000E+00    0.15748E+02    0.30603E-07    0.10648E-03    0.40140E-06
   252    0.23053E+03    0.25964E+01    0.00000E+00    0.16108E+02    0.30462E-07    0.10562E-03    0.41267E-06
   253    0.22808E+03    0.26845E+01    0.00000E+00    0.16463E+02    0.30321E-07    0.10476E-03    0.42386E-06
   254    0.22559E+03    0.27750E+01    0.00000E+00    0.16815E+02    0.30181E-07    0.10391E-03    0.43498E-06
   255    0.22311E+03    0.28676E+01    0.00000E+00    0.17164E+02    0.30042E-07    0.10308E-03    0.44602E-06
   256    0.22071E+03    0.29625E+01    0.00000E+00    0.17511E+02    0.29904E-07    0.10225E-03    0.45699E-06
   257    0.21838E+03    0.30595E+01    0.00000E+00    0.17848E+02    0.29768E-07    0.10142E-03    0.46788E-06
   258    0.21604E+03    0.31588E+01    0.00000E+00    0.18189E+02    0.29632E-07    0.10061E-03    0.47870E-06
   259    0.21374E+03    0.32604E+01    0.00000E+00    0.18518E+02    0.29497E-07    0.99803E-04    0.48946E-06
   260    0.21157E+03    0.33641E+01    0.00000E+00    0.18852E+02    0.29363E-07    0.99005E-04    0.50014E-06
   261    0.20935E+03    0.34700E+01    0.00000E+00    0.19168E+02    0.29230E-07    0.98215E-04    0.51076E-06
   262    0.20708E+03    0.35782E+01    0.00000E+00    0.19490E+02    0.29098E-07    0.97433E-04    0.52130E-06
   263    0.20512E+03    0.36886E+01    0.00000E+00    0.19810E+02    0.28967E-07    0.96659E-04    0.53179E-06
   264    0.20301E+03    0.38011E+01    0.00000E+00    0.20122E+02    0.28837E-07    0.95893E-04    0.54221E-06
   265    0.20082E+03    0.39159E+01    0.00000E+00    0.20419E+02    0.28708E-07    0.95134E-04    0.55256E-06
   266    0.19876E+03    0.40329E+01    0.00000E+00    0.20724E+02    0.28580E-07    0.94383E-04    0.56285E-06
   267    0.19660E+03    0.41520E+01    0.00000E+00    0.21015E+02    0.28452E-07    0.93639E-04    0.57308E-06
   268    0.19448E+03    0.42734E+01    0.00000E+00    0.21307E+02    0.28326E-07    0.92903E-04    0.58326E-06
   269    0.19224E+03    0.43968E+01    0.00000E+00    0.21593E+02    0.28200E-07    0.92174E-04    0.59337E-06
   270    0.19016E+03    0.45224E+01    0.00000E+00    0.21874E+02    0.28076E-07    0.91452E-04    0.60342E-06
   271    0.18802E+03    0.46501E+01    0.00000E+00    0.22152E+02    0.27952E-07    0.90738E-04    0.61342E-06
   272    0.18602E+03    0.47801E+01    0.00000E+00    0.22417E+02    0.27829E-07    0.90031E-04    0.62336E-06
   273    0.18394E+03    0.49118E+01    0.00000E+00    0.22687E+02    0.27707E-07    0.89331E-04    0.63325E-06
   274    0.18191E+03    0.50460E+01    0.00000E+00    0.22939E+02    0.27585E-07    0.88638E-04    0.64309E-06
   275    0.17985E+03    0.51819E+01    0.00000E+00    0.23197E+02    0.27465E-07    0.87952E-04    0.65287E-06
   276    0.17790E+03    0.53199E+01    0.00000E+00    0.23438E+02    0.27346E-07    0.87273E-04    0.66260E-06
   277    0.17582E+03    0.54600E+01    0.00000E+00    0.23685E+02    0.27227E-07    0.86601E-04    0.67229E-06
   278    0.17383E+03    0.56020E+01    0.00000E+00    0.23917E+02    0.27109E-07    0.85935E-04    0.68192E-06
   279    0.17185E+03    0.57460E+01    0.00000E+00    0.24142E+02    0.26992E-07    0.85276E-04    0.69151E-06
   280    0.16986E+03    0.58918E+01    0.00000E+00    0.24374E+02    0.26875E-07    0.84624E-04    0.70105E-06
   281    0.16800E+03    0.60397E+01    0.00000E+00    0.24593E+02    0.26760E-07    0.83979E-04    0.71054E-06
   282    0.16597E+03    0.61892E+01    0.00000E+00    0.24806E+02    0.26645E-07    0.83340E-04    0.71999E-06
   283    0.16405E+03    0.63406E+01    0.00000E+00    0.25014E+02    0.26531E-07    0.82707E-04    0.72940E-06
   284    0.16216E+03    0.64939E+01    0.00000E+00    0.25217E+02    0.26418E-07    0.82080E-04    0.73877E-06
   285    0.16029E+03    0.66490E+01    0.00000E+00    0.25416E+02    0.26305E-07    0.81460E-04    0.74809E-06
   286    0.15836E+03    0.68057E+01    0.00000E+00    0.25604E+02    0.26194E-07    0.80846E-04    0.75738E-06
   287    0.15643E+03    0.69642E+01    0.00000E+00    0.25796E+02    0.26083E-07    0.80238E-04    0.76663E-06
   288    0.15456E+03    0.71243E+01    0.00000E+00    0.25978E+02    0.25972E-07    0.79637E-04    0.77584E-06
   289    0.15267E+03    0.72860E+01    0.00000E+00    0.26159E+02    0.25863E-07    0.79041E-04    0.78501E-06
   290    0.15083E+03    0.74492E+01    0.00000E+00    0.26338E+02    0.25754E-07    0.78451E-04    0.79415E-06
   291    0.14902E+03    0.76146E+01    0.00000E+00    0.26502E+02    0.25646E-07    0.77867E-04    0.80326E-06
   292    0.14694E+03    0.77811E+01    0.00000E+00    0.26672E+02    0.25539E-07    0.77288E-04    0.81233E-06
   293    0.14518E+03    0.79483E+01    0.00000E+00    0.26829E+02    0.25432E-07    0.76716E-04    0.82137E-06
   294    0.14327E+03    0.81177E+01    0.00000E+00    0.26993E+02    0.25326E-07    0.76149E-04    0.83038E-06
   295    0.14158E+03    0.82878E+01    0.00000E+00    0.27144E+02    0.25220E-07    0.75587E-04    0.83937E-06
   296    0.13973E+03    0.84601E+01    0.00000E+00    0.27297E+02    0.25116E-07    0.75031E-04    0.84832E-06
   297    0.13793E+03    0.86324E+01    0.00000E+00    0.27452E+02    0.25012E-07    0.74481E-04    0.85725E-06
   298    0.13602E+03    0.88069E+01    0.00000E+00    0.27596E+02    0.24908E-07    0.73936E-04    0.86615E-06
   299    0.13422E+03    0.89828E+01    0.00000E+00    0.27736E+02    0.24806E-07    0.73396E-04    0.87503E-06
   300    0.13236E+03    0.91588E+01    0.00000E+00    0.27872E+02    0.24703E-07    0.72861E-04    0.88388E-06
   301    0.13052E+03    0.93361E+01    0.00000E+00    0.28014E+02    0.24602E-07    0.72332E-04    0.89271E-06
   302    0.12875E+03    0.95142E+01    0.00000E+00    0.28159E+02    0.24501E-07    0.71807E-04    0.90151E-06
   303    0.12698E+03    0.96937E+01    0.00000E+00    0.28294E+02    0.24401E-07    0.71288E-04    0.91028E-06
   304    0.12519E+03    0.98747E+01    0.00000E+00    0.28419E+02    0.24301E-07    0.70773E-04    0.91902E-06
   305    0.12345E+03    0.10056E+02    0.00000E+00    0.28548E+02    0.24202E-07    0.70264E-04    0.92771E-06
   306    0.12168E+03    0.10237E+02    0.00000E+00    0.28672E+02    0.24104E-07    0.69759E-04    0.93635E-06
   307    0.11993E+03    0.10420E+02    0.00000E+00    0.28786E+02    0.24006E-07    0.69259E-04    0.94493E-06
   308    0.11821E+03    0.10604E+02    0.00000E+00    0.28911E+02    0.23908E-07    0.68764E-04    0.95346E-06
   309    0.11657E+03    0.10788E+02    0.00000E+00    0.29017E+02    0.23812E-07    0.68274E-04    0.96193E-06
   310    0.11486E+03    0.10972E+02    0.00000E+00    0.29126E+02    0.23716E-07    0.67789E-04    0.97033E-06
   311    0.11322E+03    0.11158E+02    0.00000E+00    0.29223E+02    0.23620E-07    0.67308E-04    0.97865E-06
   312    0.11164E+03    0.11343E+02    0.00000E+00    0.29323E+02    0.23525E-07    0.66831E-04    0.98690E-06
   313    0.11003E+03    0.11529E+02    0.00000E+00    0.29410E+02    0.23431E-07    0.66360E-04    0.99506E-06
   314    0.10846E+03    0.11716E+02    0.00000E+00    0.29500E+02    0.23337E-07    0.65893E-04    0.10031E-05
   315    0.10692E+03    0.11902E+02    0.00000E+00    0.29578E+02    0.23244E-07    0.65430E-04    0.10111E-05
   316    0.10540E+03    0.12088E+02    0.00000E+00    0.29650E+02    0.23151E-07    0.64971E-04    0.10190E-05
   317    0.10390E+03    0.12274E+02    0.00000E+00    0.29717E+02    0.23059E-07    0.64517E-04    0.10268E-05
   318    0.10239E+03    0.12462E+02    0.00000E+00    0.29778E+02    0.22967E-07    0.64068E-04    0.10344E-05
   319    0.10096E+03    0.12648E+02    0.00000E+00    0.29833E+02    0.22876E-07    0.63622E-04    0.10420E-05
   320    0.99581E+02    0.12835E+02    0.00000E+00    0.29889E+02    0.22786E-07    0.63181E-04    0.10494E-05
   321    0.98178E+02    0.13022E+02    0.00000E+00    0.29933E+02    0.22696E-07    0.62744E-04    0.10567E-05
   322    0.96816E+02    0.13208E+02    0.00000E+00    0.29969E+02    0.22606E-07    0.62311E-04    0.10639E-05
   323    0.95483E+02    0.13393E+02    0.00000E+00    0.29999E+02    0.22517E-07    0.61883E-04    0.10709E-05
   324    0.94172E+02    0.13580E+02    0.00000E+00    0.30015E+02    0.22429E-07    0.61458E-04    0.10778E-05
   325    0.92947E+02    0.13763E+02    0.00000E+00    0.30039E+02    0.22341E-07    0.61037E-04    0.10846E-05
   326    0.91650E+02    0.13948E+02    0.00000E+00    0.30041E+02    0.22253E-07    0.60620E-04    0.10912E-05
   327    0.90421E+02    0.14133E+02    0.00000E+00    0.30044E+02    0.22166E-07    0.60207E-04    0.10976E-05
   328    0.89250E+02    0.14315E+02    0.00000E+00    0.30046E+02    0.22080E-07    0.59798E-04    0.11039E-05
   329    0.88054E+02    0.14498E+02    0.00000E+00    0.30033E+02    0.21994E-07    0.59393E-04    0.11100E-05
   330    0.86897E+02    0.14679E+02    0.00000E+00    0.30013E+02    0.21909E-07    0.58991E-04    0.11160E-05
   331    0.85846E+02    0.14860E+02    0.00000E+00    0.29992E+02    0.21824E-07    0.58594E-04    0.11218E-05
   332    0.84741E+02    0.15040E+02    0.00000E+00    0.29971E+02    0.21739E-07    0.58199E-04    0.11273E-05
   333    0.83648E+02    0.15219E+02    0.00000E+00    0.29941E+02    0.21655E-07    0.57809E-04    0.11327E-05
   334    0.82632E+02    0.15397E+02    0.00000E+00    0.29903E+02    0.21572E-07    0.57422E-04    0.11380E-05
   335    0.81535E+02    0.15573E+02    0.00000E+00    0.29856E+02    0.21489E-07    0.57038E-04    0.11430E-05
   336    0.80496E+02    0.15748E+02    0.00000E+00    0.29808E+02    0.21406E-07    0.56658E-04    0.11478E-05
   337    0.79507E+02    0.15923E+02    0.00000E+00    0.29743E+02    0.21324E-07    0.56281E-04    0.11524E-05
   338    0.78483E+02    0.16095E+02    0.00000E+00    0.29684E+02    0.21242E-07    0.55908E-04    0.11568E-05
   339    0.77563E+02    0.16267E+02    0.00000E+00    0.29616E+02    0.21161E-07    0.55538E-04    0.11610E-05
   340    0.76591E+02    0.16437E+02    0.00000E+00    0.29553E+02    0.21080E-07    0.55171E-04    0.11649E-05
   341    0.75556E+02    0.16605E+02    0.00000E+00    0.29474E+02    0.21000E-07    0.54808E-04    0.11687E-05
   342    0.74598E+02    0.16772E+02    0.00000E+00    0.29391E+02    0.20920E-07    0.54447E-04    0.11721E-05
   343    0.73634E+02    0.16937E+02    0.00000E+00    0.29307E+02    0.20840E-07    0.54090E-04    0.11754E-05
   344    0.72728E+02    0.17100E+02    0.00000E+00    0.29219E+02    0.20761E-07    0.53736E-04    0.11784E-05
   345    0.71722E+02    0.17261E+02    0.00000E+00    0.29129E+02    0.20683E-07    0.53385E-04    0.11812E-05
   346    0.70756E+02    0.17421E+02    0.00000E+00    0.29043E+02    0.20604E-07    0.53036E-04    0.11837E-05
   347    0.69747E+02    0.17579E+02    0.00000E+00    0.28946E+02    0.20527E-07    0.52691E-04    0.11859E-05
   348    0.68758E+02    0.17734E+02    0.00000E+00    0.28846E+02    0.20449E-07    0.52349E-04    0.11879E-05
   349    0.67708E+02    0.17887E+02    0.00000E+00    0.28742E+02    0.20372E-07    0.52009E-04    0.11897E-05
   350    0.66659E+02    0.18038E+02    0.00000E+00    0.28642E+02    0.20296E-07    0.51673E-04    0.11911E-05
   351    0.65755E+02    0.18187E+02    0.00000E+00    0.28538E+02    0.20219E-07    0.51339E-04    0.11923E-05
   352    0.64619E+02    0.18334E+02    0.00000E+00    0.28429E+02    0.20143E-07    0.51007E-04    0.11932E-05
   353    0.63550E+02    0.18478E+02    0.00000E+00    0.28330E+02    0.20068E-07    0.50679E-04    0.11938E-05
   354    0.62396E+02    0.18619E+02    0.00000E+00    0.28217E+02    0.19993E-07    0.50353E-04    0.11943E-05
   355    0.61306E+02    0.18759E+02    0.00000E+00    0.28104E+02    0.19918E-07    0.50030E-04    0.11945E-05
   356    0.60203E+02    0.18896E+02    0.00000E+00    0.27999E+02    0.19844E-07    0.49709E-04    0.11945E-05
   357    0.59088E+02    0.19030E+02    0.00000E+00    0.27885E+02    0.19770E-07    0.49392E-04    0.11943E-05
   358    0.58033E+02    0.19161E+02    0.00000E+00    0.27777E+02    0.19697E-07    0.49076E-04    0.11939E-05
   359    0.56888E+02    0.19289E+02    0.00000E+00    0.27659E+02    0.19623E-07    0.48764E-04    0.11934E-05
   360    0.55802E+02    0.19415E+02    0.00000E+00    0.27542E+02    0.19551E-07    0.48454E-04    0.11927E-05
   361    0.54698E+02    0.19538E+02    0.00000E+00    0.27420E+02    0.19478E-07    0.48147E-04    0.11919E-05
   362    0.53651E+02    0.19658E+02    0.00000E+00    0.27295E+02    0.19406E-07    0.47842E-04    0.11910E-05
   363    0.52584E+02    0.19776E+02    0.00000E+00    0.27169E+02    0.19335E-07    0.47540E-04    0.11899E-05
   364    0.51571E+02    0.19890E+02    0.00000E+00    0.27038E+02    0.19263E-07    0.47241E-04    0.11888E-05
   365    0.50536E+02    0.20001E+02    0.00000E+00    0.26907E+02    0.19192E-07    0.46944E-04    0.11876E-05
   366    0.49554E+02    0.20109E+02    0.00000E+00    0.26772E+02    0.19122E-07    0.46650E-04    0.11864E-05
   367    0.48621E+02    0.20213E+02    0.00000E+00    0.26634E+02    0.19051E-07    0.46359E-04    0.11851E-05
   368    0.47590E+02    0.20314E+02    0.00000E+00    0.26495E+02    0.18982E-07    0.46070E-04    0.11838E-05
   369    0.46757E+02    0.20413E+02    0.00000E+00    0.26351E+02    0.18912E-07    0.45783E-04    0.11824E-05
   370    0.45896E+02    0.20508E+02    0.00000E+00    0.26207E+02    0.18843E-07    0.45499E-04    0.11811E-05
   371    0.45007E+02    0.20599E+02    0.00000E+00    0.26058E+02    0.18774E-07    0.45218E-04    0.11798E-05
   372    0.44164E+02    0.20687E+02    0.00000E+00    0.25908E+02    0.18706E-07    0.44939E-04    0.11785E-05
   373    0.43365E+02    0.20772E+02    0.00000E+00    0.25753E+02    0.18637E-07    0.44663E-04    0.11772E-05
   374    0.42610E+02    0.20853E+02    0.00000E+00    0.25596E+02    0.18570E-07    0.44389E-04    0.11760E-05
   375    0.41822E+02    0.20931E+02    0.00000E+00    0.25437E+02    0.18502E-07    0.44118E-04    0.11749E-05
   376    0.41150E+02    0.21006E+02    0.00000E+00    0.25275E+02    0.18435E-07    0.43849E-04    0.11739E-05
   377    0.40518E+02    0.21076E+02    0.00000E+00    0.25112E+02    0.18368E-07    0.43582E-04    0.11730E-05
   378    0.39850E+02    0.21143E+02    0.00000E+00    0.24944E+02    0.18302E-07    0.43318E-04    0.11722E-05
   379    0.39221E+02    0.21207E+02    0.00000E+00    0.24776E+02    0.18235E-07    0.43057E-04    0.11715E-05
   380    0.38702E+02    0.21268E+02    0.00000E+00    0.24603E+02    0.18170E-07    0.42798E-04    0.11710E-05
   381    0.38146E+02    0.21322E+02    0.00000E+00    0.24428E+02    0.18104E-07    0.42541E-04    0.11706E-05
   382    0.37549E+02    0.21374E+02    0.00000E+00    0.24252E+02    0.18039E-07    0.42287E-04    0.11704E-05
   383    0.37061E+02    0.21422E+02    0.00000E+00    0.24072E+02    0.17974E-07    0.42035E-04    0.11704E-05
   384    0.36680E+02    0.21466E+02    0.00000E+00    0.23891E+02    0.17909E-07    0.41786E-04    0.11706E-05
   385    0.36181E+02    0.21508E+02    0.00000E+00    0.23706E+02    0.17845E-07    0.41539E-04    0.11710E-05
   386    0.35788E+02    0.21545E+02    0.00000E+00    0.23520E+02    0.17781E-07    0.41294E-04    0.11717E-05
   387    0.35349E+02    0.21577E+02    0.00000E+00    0.23332E+02    0.17718E-07    0.41052E-04    0.11726E-05
   388    0.34939E+02    0.21606E+02    0.00000E+00    0.23141E+02    0.17654E-07    0.40812E-04    0.11738E-05
   389    0.34557E+02    0.21629E+02    0.00000E+00    0.22948E+02    0.17591E-07    0.40574E-04    0.11752E-05
   390    0.34200E+02    0.21651E+02    0.00000E+00    0.22755E+02    0.17528E-07    0.40339E-04    0.11770E-05
   391    0.33869E+02    0.21668E+02    0.00000E+00    0.22557E+02    0.17466E-07    0.40106E-04    0.11790E-05
   392    0.33488E+02    0.21683E+02    0.00000E+00    0.22359E+02    0.17404E-07    0.39875E-04    0.11814E-05
   393    0.33204E+02    0.21693E+02    0.00000E+00    0.22159E+02    0.17342E-07    0.39647E-04    0.11841E-05
   394    0.32868E+02    0.21699E+02    0.00000E+00    0.21957E+02    0.17280E-07    0.39421E-04    0.11872E-05
   395    0.32478E+02    0.21700E+02    0.00000E+00    0.21753E+02    0.17219E-07    0.39197E-04    0.11906E-05
   396    0.32183E+02    0.21698E+02    0.00000E+00    0.21547E+02    0.17158E-07    0.38976E-04    0.11944E-05
   397    0.31758E+02    0.21692E+02    0.00000E+00    0.21340E+02    0.17097E-07    0.38757E-04    0.11986E-05
   398    0.31425E+02    0.21682E+02    0.00000E+00    0.21130E+02    0.17037E-07    0.38540E-04    0.12032E-05
   399    0.31035E+02    0.21668E+02    0.00000E+00    0.20919E+02    0.16977E-07    0.38325E-04    0.12083E-05
   400    0.30586E+02    0.21650E+02    0.00000E+00    0.20706E+02    0.16917E-07    0.38113E-04    0.12138E-05
   401    0.30153E+02    0.21628E+02    0.00000E+00    0.20491E+02    0.16857E-07    0.37902E-04    0.12197E-05
   402    0.29740E+02    0.21601E+02    0.00000E+00    0.20275E+02    0.16798E-07    0.37694E-04    0.12261E-05
   403    0.29281E+02    0.21571E+02    0.00000E+00    0.20058E+02    0.16739E-07    0.37488E-04    0.12328E-05
