#    L    TT             EE             TE             PP             TP          
   311    0.11322E+03    0.11158E+02    0.29223E+02    0.10954E+07    0.11471E+04
   312    0.11164E+03    0.11343E+02    0.29323E+02    0.10910E+07    0.11390E+04
   313    0.11003E+03    0.11529E+02    0.29410E+02    0.10866E+07    0.11310E+04
   314    0.10846E+03    0.11716E+02    0.29500E+02    0.10823E+07    0.11230E+04
   315    0.10692E+03    0.11902E+02    0.29578E+02    0.10780E+07    0.11152E+04
   316    0.10540E+03    0.12088E+02    0.29650E+02    0.10737E+07    0.11074E+04
   317    0.10390E+03    0.12274E+02    0.29717E+02    0.10695E+07    0.10996E+04
   318    0.10239E+03    0.12462E+02    0.29778E+02    0.10653E+07    0.10920E+04
   319    0.10096E+03    0.12648E+02    0.29833E+02    0.10610E+07    0.10844E+04
   320    0.99581E+02    0.12835E+02    0.29889E+02    0.10569E+07    0.10769E+04
   321    0.98178E+02    0.13022E+02    0.29933E+02    0.10527E+07    0.10695E+04
   322    0.96816E+02    0.13208E+02    0.29969E+02    0.10486E+07    0.10621E+04
   323    0.95483E+02    0.13393E+02    0.29999E+02    0.10445E+07    0.10548E+04
   324    0.94172E+02    0.13580E+02    0.30015E+02    0.10404E+07    0.10476E+04
   325    0.92947E+02    0.13763E+02    0.30039E+02    0.10363E+07    0.10404E+04
   326    0.91650E+02    0.13948E+02    0.30041E+02    0.10323E+07    0.10334E+04
   327    0.90421E+02    0.14133E+02    0.30044E+02    0.10283E+07    0.10263E+04
   328    0.89250E+02    0.14315E+02    0.30046E+02    0.10243E+07    0.10194E+04
   329    0.88054E+02    0.14498E+02    0.30033E+02    0.10203E+07    0.10125E+04
   330    0.86897E+02    0.14679E+02    0.30013E+02    0.10164E+07    0.10056E+04
   331    0.85846E+02    0.14860E+02    0.29992E+02    0.10125E+07    0.99887E+03
   332    0.84741E+02    0.15040E+02    0.29971E+02    0.10086E+07    0.99217E+03
   333    0.83648E+02    0.15219E+02    0.29941E+02    0.10047E+07    0.98552E+03
   334    0.82632E+02    0.15397E+02    0.29903E+02    0.10008E+07    0.97894E+03
   335    0.81535E+02    0.15573E+02    0.29856E+02    0.99699E+06    0.97241E+03
   336    0.80496E+02    0.15748E+02    0.29808E+02    0.99317E+06    0.96594E+03
   337    0.79507E+02    0.15923E+02    0.29743E+02    0.98938E+06    0.95953E+03
   338    0.78483E+02    0.16095E+02    0.29684E+02    0.98561E+06    0.95318E+03
   339    0.77563E+02    0.16267E+02    0.29616E+02    0.98185E+06    0.94688E+03
   340    0.76591E+02    0.16437E+02    0.29553E+02    0.97812E+06    0.94064E+03
   341    0.75556E+02    0.16605E+02    0.29474E+02    0.97441E+06    0.93446E+03
   342    0.74598E+02    0.16772E+02    0.29391E+02    0.97072E+06    0.92832E+03
   343    0.73634E+02    0.16937E+02    0.29307E+02    0.96705E+06    0.92224E+03
   344    0.72728E+02    0.17100E+02    0.29219E+02    0.96339E+06    0.91622E+03
   345    0.71722E+02    0.17261E+02    0.29129E+02    0.95976E+06    0.91024E+03
   346    0.70756E+02    0.17421E+02    0.29043E+02    0.95615E+06    0.90432E+03
   347    0.69747E+02    0.17579E+02    0.28946E+02    0.95255E+06    0.89844E+03
   348    0.68758E+02    0.17734E+02    0.28846E+02    0.94897E+06    0.89261E+03
   349    0.67708E+02    0.17887E+02    0.28742E+02    0.94542E+06    0.88683E+03
   350    0.66659E+02    0.18038E+02    0.28642E+02    0.94188E+06    0.88110E+03
   351    0.65755E+02    0.18187E+02    0.28538E+02    0.93836E+06    0.87542E+03
   352    0.64619E+02    0.18334E+02    0.28429E+02    0.93485E+06    0.86978E+03
   353    0.63550E+02    0.18478E+02    0.28330E+02    0.93137E+06    0.86419E+03
   354    0.62396E+02    0.18619E+02    0.28217E+02    0.92790E+06    0.85864E+03
   355    0.61306E+02    0.18759E+02    0.28104E+02    0.92445E+06    0.85314E+03
   356    0.60203E+02    0.18896E+02    0.27999E+02    0.92101E+06    0.84769E+03
   357    0.59088E+02    0.19030E+02    0.27885E+02    0.91760E+06    0.84228E+03
   358    0.58033E+02    0.19161E+02    0.27777E+02    0.91420E+06    0.83692E+03
   359    0.56888E+02    0.19289E+02    0.27659E+02    0.91082E+06    0.83160E+03
   360    0.55802E+02    0.19415E+02    0.27542E+02    0.90746E+06    0.82632E+03
   361    0.54698E+02    0.19538E+02    0.27420E+02    0.90411E+06    0.82109E+03
   362    0.53651E+02    0.19658E+02    0.27295E+02    0.90078E+06    0.81591E+03
   363    0.52584E+02    0.19776E+02    0.27169E+02    0.89747E+06    0.81077E+03
   364    0.51571E+02    0.19890E+02    0.27038E+02    0.89417E+06    0.80567E+03
   365    0.50536E+02    0.20001E+02    0.26907E+02    0.89089E+06    0.80062E+03
   366    0.49554E+02    0.20109E+02    0.26772E+02    0.88762E+06    0.79562E+03
   367    0.48621E+02    0.20213E+02    0.26634E+02    0.88438E+06    0.79065E+03
   368    0.47590E+02    0.20314E+02    0.26495E+02    0.88115E+06    0.78573E+03
   369    0.46757E+02    0.20413E+02    0.26351E+02    0.87793E+06    0.78085E+03
   370    0.45896E+02    0.20508E+02    0.26207E+02    0.87473E+06    0.77602E+03
   371    0.45007E+02    0.20599E+02    0.26058E+02    0.87155E+06    0.77123E+03
   372    0.44164E+02    0.20687E+02    0.25908E+02    0.86838E+06    0.76648E+03
   373    0.43365E+02    0.20772E+02    0.25753E+02    0.86523E+06    0.76178E+03
   374    0.42610E+02    0.20853E+02    0.25596E+02    0.86209E+06    0.75711E+03
   375    0.41822E+02    0.20931E+02    0.25437E+02    0.85897E+06    0.75249E+03
   376    0.41150E+02    0.21006E+02    0.25275E+02    0.85587E+06    0.74791E+03
   377    0.40518E+02    0.21076E+02    0.25112E+02    0.85278E+06    0.74338E+03
   378    0.39850E+02    0.21143E+02    0.24944E+02    0.84970E+06    0.73888E+03
   379    0.39221E+02    0.21207E+02    0.24776E+02    0.84664E+06    0.73443E+03
   380    0.38702E+02    0.21268E+02    0.24603E+02    0.84360E+06    0.73002E+03
   381    0.38146E+02    0.21322E+02    0.24428E+02    0.84057E+06    0.72565E+03
   382    0.37549E+02    0.21374E+02    0.24252E+02    0.83755E+06    0.72132E+03
   383    0.37061E+02    0.21422E+02    0.24072E+02    0.83455E+06    0.71703E+03
   384    0.36680E+02    0.21466E+02    0.23891E+02    0.83156E+06    0.71279E+03
   385    0.36181E+02    0.21508E+02    0.23706E+02    0.82859E+06    0.70858E+03
   386    0.35788E+02    0.21545E+02    0.23520E+02    0.82563E+06    0.70441E+03
   387    0.35349E+02    0.21577E+02    0.23332E+02    0.82269E+06    0.70029E+03
   388    0.34939E+02    0.21606E+02    0.23141E+02    0.81976E+06    0.69620E+03
   389    0.34557E+02    0.21629E+02    0.22948E+02    0.81684E+06    0.69215E+03
   390    0.34200E+02    0.21651E+02    0.22755E+02    0.81394E+06    0.68815E+03
   391    0.33869E+02    0.21668E+02    0.22557E+02    0.81105E+06    0.68418E+03
   392    0.33488E+02    0.21683E+02    0.22359E+02    0.80817E+06    0.68025E+03
   393    0.33204E+02    0.21693E+02    0.22159E+02    0.80531E+06    0.67637E+03
   394    0.32868E+02    0.21699E+02    0.21957E+02    0.80246E+06    0.67252E+03
   395    0.32478E+02    0.21700E+02    0.21753E+02    0.79963E+06    0.66871E+03
   396    0.32183E+02    0.21698E+02    0.21547E+02    0.79681E+06    0.66493E+03
   397    0.31758E+02    0.21692E+02    0.21340E+02    0.79400E+06    0.66120E+03
   398    0.31425E+02    0.21682E+02    0.21130E+02    0.79120E+06    0.65751E+03
   399    0.31035E+02    0.21668E+02    0.20919E+02    0.78842E+06    0.65385E+03
   400    0.30586E+02    0.21650E+02    0.20706E+02    0.78565E+06    0.65023E+03
   401    0.30153E+02    0.21628E+02    0.20491E+02    0.78289E+06    0.64665E+03
   402    0.29740E+02    0.21601E+02    0.20275E+02    0.78014E+06    0.64311E+03
   403    0.29281E+02    0.21571E+02    0.20058E+02    0.77741E+06    0.63960E+03
   404    0.28780E+02    0.21537E+02    0.19841E+02    0.77469E+06    0.63613E+03
   405    0.28320E+02    0.21499E+02    0.19622E+02    0.77198E+06    0.63269E+03
   406    0.27756E+02    0.21457E+02    0.19403E+02    0.76928E+06    0.62929E+03
   407    0.27246E+02    0.21411E+02    0.19182E+02    0.76660E+06    0.62592E+03
   408    0.26719E+02    0.21362E+02    0.18963E+02    0.76393E+06    0.62259E+03
   409    0.26257E+02    0.21309E+02    0.18744E+02    0.76127E+06    0.61929E+03
   410    0.25718E+02    0.21251E+02    0.18524E+02    0.75862E+06    0.61602E+03
   411    0.25256E+02    0.21190E+02    0.18306E+02    0.75598E+06    0.61278E+03
   412    0.24729E+02    0.21126E+02    0.18088E+02    0.75336E+06    0.60958E+03
   413    0.24217E+02    0.21058E+02    0.17871E+02    0.75075E+06    0.60640E+03
   414    0.23654E+02    0.20986E+02    0.17654E+02    0.74815E+06    0.60325E+03
   415    0.23193E+02    0.20911E+02    0.17440E+02    0.74556E+06    0.60014E+03
   416    0.22692E+02    0.20831E+02    0.17226E+02    0.74298E+06    0.59705E+03
   417    0.22157E+02    0.20749E+02    0.17012E+02    0.74042E+06    0.59399E+03
   418    0.21670E+02    0.20661E+02    0.16802E+02    0.73787E+06    0.59096E+03
   419    0.21236E+02    0.20571E+02    0.16593E+02    0.73532E+06    0.58795E+03
   420    0.20787E+02    0.20478E+02    0.16385E+02    0.73279E+06    0.58497E+03
   421    0.20404E+02    0.20382E+02    0.16180E+02    0.73028E+06    0.58201E+03
   422    0.20019E+02    0.20281E+02    0.15975E+02    0.72777E+06    0.57909E+03
   423    0.19563E+02    0.20177E+02    0.15773E+02    0.72527E+06    0.57618E+03
   424    0.19118E+02    0.20070E+02    0.15573E+02    0.72279E+06    0.57330E+03
   425    0.18764E+02    0.19959E+02    0.15375E+02    0.72031E+06    0.57044E+03
   426    0.18433E+02    0.19846E+02    0.15180E+02    0.71785E+06    0.56760E+03
   427    0.18057E+02    0.19729E+02    0.14985E+02    0.71540E+06    0.56479E+03
   428    0.17717E+02    0.19609E+02    0.14793E+02    0.71296E+06    0.56199E+03
   429    0.17344E+02    0.19486E+02    0.14604E+02    0.71053E+06    0.55922E+03
   430    0.17093E+02    0.19361E+02    0.14416E+02    0.70811E+06    0.55647E+03
   431    0.16822E+02    0.19232E+02    0.14230E+02    0.70570E+06    0.55373E+03
   432    0.16464E+02    0.19100E+02    0.14046E+02    0.70331E+06    0.55102E+03
   433    0.16246E+02    0.18967E+02    0.13864E+02    0.70092E+06    0.54832E+03
   434    0.15953E+02    0.18829E+02    0.13683E+02    0.69855E+06    0.54564E+03
   435    0.15666E+02    0.18691E+02    0.13504E+02    0.69618E+06    0.54298E+03
   436    0.15464E+02    0.18549E+02    0.13325E+02    0.69383E+06    0.54033E+03
   437    0.15280E+02    0.18404E+02    0.13149E+02    0.69148E+06    0.53770E+03
   438    0.15045E+02    0.18257E+02    0.12975E+02    0.68915E+06    0.53509E+03
   439    0.14915E+02    0.18108E+02    0.12800E+02    0.68683E+06    0.53249E+03
   440    0.14747E+02    0.17956E+02    0.12627E+02    0.68452E+06    0.52990E+03
   441    0.14623E+02    0.17802E+02    0.12454E+02    0.68222E+06    0.52733E+03
   442    0.14398E+02    0.17646E+02    0.12282E+02    0.67992E+06    0.52476E+03
   443    0.14303E+02    0.17488E+02    0.12110E+02    0.67764E+06    0.52221E+03
   444    0.14196E+02    0.17329E+02    0.11939E+02    0.67537E+06    0.51968E+03
   445    0.14082E+02    0.17166E+02    0.11767E+02    0.67311E+06    0.51715E+03
   446    0.13894E+02    0.17002E+02    0.11596E+02    0.67086E+06    0.51463E+03
   447    0.13787E+02    0.16838E+02    0.11423E+02    0.66862E+06    0.51212E+03
   448    0.13617E+02    0.16670E+02    0.11248E+02    0.66639E+06    0.50962E+03
   449    0.13541E+02    0.16501E+02    0.11074E+02    0.66416E+06    0.50713E+03
   450    0.13490E+02    0.16331E+02    0.10896E+02    0.66195E+06    0.50465E+03
   451    0.13395E+02    0.16160E+02    0.10717E+02    0.65975E+06    0.50217E+03
   452    0.13265E+02    0.15987E+02    0.10536E+02    0.65756E+06    0.49970E+03
   453    0.13252E+02    0.15813E+02    0.10353E+02    0.65538E+06    0.49724E+03
   454    0.13141E+02    0.15638E+02    0.10169E+02    0.65320E+06    0.49479E+03
   455    0.13013E+02    0.15462E+02    0.99827E+01    0.65104E+06    0.49234E+03
   456    0.13023E+02    0.15285E+02    0.98021E+01    0.64889E+06    0.48990E+03
   457    0.12879E+02    0.15107E+02    0.96132E+01    0.64674E+06    0.48747E+03
   458    0.12811E+02    0.14929E+02    0.94347E+01    0.64461E+06    0.48505E+03
   459    0.12751E+02    0.14750E+02    0.92513E+01    0.64248E+06    0.48263E+03
   460    0.12706E+02    0.14570E+02    0.90693E+01    0.64036E+06    0.48023E+03
   461    0.12607E+02    0.14390E+02    0.88881E+01    0.63826E+06    0.47783E+03
   462    0.12535E+02    0.14209E+02    0.87141E+01    0.63616E+06    0.47544E+03
   463    0.12423E+02    0.14029E+02    0.85289E+01    0.63407E+06    0.47307E+03
   464    0.12276E+02    0.13848E+02    0.83626E+01    0.63199E+06    0.47070E+03
   465    0.12101E+02    0.13667E+02    0.81857E+01    0.62992E+06    0.46834E+03
   466    0.11979E+02    0.13486E+02    0.80208E+01    0.62786E+06    0.46599E+03
   467    0.11916E+02    0.13305E+02    0.78533E+01    0.62581E+06    0.46365E+03
   468    0.11770E+02    0.13125E+02    0.76910E+01    0.62376E+06    0.46132E+03
   469    0.11622E+02    0.12944E+02    0.75266E+01    0.62173E+06    0.45900E+03
   470    0.11552E+02    0.12764E+02    0.73680E+01    0.61970E+06    0.45669E+03
   471    0.11269E+02    0.12586E+02    0.72153E+01    0.61769E+06    0.45439E+03
   472    0.11152E+02    0.12407E+02    0.70615E+01    0.61568E+06    0.45210E+03
   473    0.10983E+02    0.12230E+02    0.69143E+01    0.61368E+06    0.44982E+03
   474    0.10844E+02    0.12053E+02    0.67665E+01    0.61169E+06    0.44756E+03
   475    0.10741E+02    0.11877E+02    0.66258E+01    0.60971E+06    0.44530E+03
   476    0.10532E+02    0.11702E+02    0.64904E+01    0.60773E+06    0.44306E+03
   477    0.10296E+02    0.11528E+02    0.63508E+01    0.60577E+06    0.44083E+03
   478    0.10116E+02    0.11355E+02    0.62258E+01    0.60381E+06    0.43861E+03
   479    0.99231E+01    0.11184E+02    0.60914E+01    0.60186E+06    0.43640E+03
   480    0.97234E+01    0.11014E+02    0.59670E+01    0.59993E+06    0.43420E+03
   481    0.95236E+01    0.10846E+02    0.58492E+01    0.59799E+06    0.43202E+03
   482    0.94043E+01    0.10679E+02    0.57324E+01    0.59607E+06    0.42985E+03
   483    0.91491E+01    0.10514E+02    0.56146E+01    0.59416E+06    0.42769E+03
   484    0.88385E+01    0.10351E+02    0.55022E+01    0.59225E+06    0.42554E+03
   485    0.87019E+01    0.10190E+02    0.53938E+01    0.59035E+06    0.42341E+03
   486    0.85228E+01    0.10031E+02    0.52875E+01    0.58846E+06    0.42129E+03
   487    0.83075E+01    0.98744E+01    0.51836E+01    0.58658E+06    0.41918E+03
   488    0.80624E+01    0.97191E+01    0.50832E+01    0.58471E+06    0.41709E+03
   489    0.78682E+01    0.95666E+01    0.49850E+01    0.58284E+06    0.41501E+03
   490    0.77313E+01    0.94169E+01    0.48901E+01    0.58098E+06    0.41295E+03
   491    0.74352E+01    0.92693E+01    0.47958E+01    0.57913E+06    0.41090E+03
   492    0.72834E+01    0.91246E+01    0.47031E+01    0.57729E+06    0.40886E+03
   493    0.71338E+01    0.89811E+01    0.46138E+01    0.57546E+06    0.40684E+03
   494    0.69926E+01    0.88420E+01    0.45245E+01    0.57363E+06    0.40483E+03
   495    0.67920E+01    0.87049E+01    0.44369E+01    0.57181E+06    0.40284E+03
   496    0.66127E+01    0.85714E+01    0.43498E+01    0.57000E+06    0.40086E+03
   497    0.64611E+01    0.84407E+01    0.42644E+01    0.56820E+06    0.39890E+03
   498    0.63435E+01    0.83121E+01    0.41778E+01    0.56640E+06    0.39695E+03
   499    0.63405E+01    0.81878E+01    0.40933E+01    0.56462E+06    0.39502E+03
   500    0.63101E+01    0.80655E+01    0.40068E+01    0.56283E+06    0.39311E+03
   501    0.61833E+01    0.79475E+01    0.39202E+01    0.56106E+06    0.39121E+03
   502    0.62588E+01    0.78331E+01    0.38340E+01    0.55930E+06    0.38932E+03
   503    0.62403E+01    0.77214E+01    0.37470E+01    0.55754E+06    0.38745E+03
   504    0.62024E+01    0.76134E+01    0.36612E+01    0.55579E+06    0.38560E+03
   505    0.63688E+01    0.75096E+01    0.35738E+01    0.55404E+06    0.38376E+03
   506    0.63687E+01    0.74095E+01    0.34877E+01    0.55231E+06    0.38194E+03
   507    0.64997E+01    0.73128E+01    0.34016E+01    0.55058E+06    0.38013E+03
   508    0.65397E+01    0.72206E+01    0.33168E+01    0.54886E+06    0.37834E+03
   509    0.66379E+01    0.71319E+01    0.32313E+01    0.54714E+06    0.37656E+03
   510    0.66463E+01    0.70473E+01    0.31465E+01    0.54543E+06    0.37479E+03
   511    0.67884E+01    0.69666E+01    0.30632E+01    0.54373E+06    0.37304E+03
   512    0.68420E+01    0.68903E+01    0.29806E+01    0.54204E+06    0.37131E+03
   513    0.69562E+01    0.68179E+01    0.28981E+01    0.54035E+06    0.36958E+03
   514    0.70575E+01    0.67500E+01    0.28164E+01    0.53868E+06    0.36787E+03
   515    0.71464E+01    0.66864E+01    0.27364E+01    0.53700E+06    0.36618E+03
   516    0.72235E+01    0.66272E+01    0.26571E+01    0.53534E+06    0.36450E+03
   517    0.72153E+01    0.65726E+01    0.25788E+01    0.53368E+06    0.36283E+03
   518    0.72708E+01    0.65223E+01    0.25014E+01    0.53203E+06    0.36117E+03
   519    0.73908E+01    0.64767E+01    0.24265E+01    0.53039E+06    0.35952E+03
   520    0.74272E+01    0.64356E+01    0.23518E+01    0.52875E+06    0.35789E+03
   521    0.73808E+01    0.63991E+01    0.22781E+01    0.52712E+06    0.35627E+03
   522    0.73263E+01    0.63675E+01    0.22061E+01    0.52550E+06    0.35467E+03
   523    0.73388E+01    0.63405E+01    0.21352E+01    0.52388E+06    0.35307E+03
   524    0.73446E+01    0.63183E+01    0.20654E+01    0.52227E+06    0.35149E+03
   525    0.71956E+01    0.63010E+01    0.19982E+01    0.52067E+06    0.34991E+03
   526    0.71155E+01    0.62885E+01    0.19321E+01    0.51907E+06    0.34835E+03
   527    0.71790E+01    0.62808E+01    0.18672E+01    0.51748E+06    0.34680E+03
   528    0.70898E+01    0.62780E+01    0.18027E+01    0.51590E+06    0.34526E+03
   529    0.69969E+01    0.62804E+01    0.17409E+01    0.51432E+06    0.34374E+03
   530    0.68268E+01    0.62877E+01    0.16788E+01    0.51275E+06    0.34222E+03
   531    0.68772E+01    0.62999E+01    0.16203E+01    0.51119E+06    0.34071E+03
   532    0.67030E+01    0.63172E+01    0.15622E+01    0.50963E+06    0.33922E+03
   533    0.65276E+01    0.63396E+01    0.15055E+01    0.50808E+06    0.33773E+03
   534    0.63518E+01    0.63671E+01    0.14501E+01    0.50654E+06    0.33626E+03
   535    0.61761E+01    0.63997E+01    0.13961E+01    0.50500E+06    0.33479E+03
   536    0.60012E+01    0.64373E+01    0.13442E+01    0.50347E+06    0.33333E+03
   537    0.59020E+01    0.64801E+01    0.12938E+01    0.50195E+06    0.33189E+03
   538    0.56562E+01    0.65281E+01    0.12447E+01    0.50043E+06    0.33045E+03
   539    0.54873E+01    0.65811E+01    0.11972E+01    0.49892E+06    0.32902E+03
   540    0.53217E+01    0.66394E+01    0.11511E+01    0.49741E+06    0.32760E+03
   541    0.50857E+01    0.67028E+01    0.11073E+01    0.49591E+06    0.32619E+03
   542    0.49285E+01    0.67713E+01    0.10642E+01    0.49442E+06    0.32479E+03
   543    0.47021E+01    0.68450E+01    0.10232E+01    0.49294E+06    0.32339E+03
   544    0.45558E+01    0.69239E+01    0.98404E+00    0.49146E+06    0.32201E+03
   545    0.43417E+01    0.70079E+01    0.94683E+00    0.48998E+06    0.32063E+03
   546    0.42088E+01    0.70968E+01    0.91135E+00    0.48851E+06    0.31926E+03
   547    0.40093E+01    0.71908E+01    0.87805E+00    0.48705E+06    0.31790E+03
   548    0.38923E+01    0.72899E+01    0.84667E+00    0.48560E+06    0.31654E+03
   549    0.37842E+01    0.73942E+01    0.81728E+00    0.48415E+06    0.31520E+03
   550    0.36856E+01    0.75036E+01    0.79007E+00    0.48270E+06    0.31386E+03
